#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_2_length_326252_cov_45.314129	319184	321447	-	vgrG3	1-2261/2355	========/======	15/23	95.58	70.36	vfdb	WP_077064454	(vgrG3) type VI secretion system Vgr family protein [T6SS-2 (VF1396) - Effector delivery system (VFC0086)] [Enterobacter chengduensis strain WCHECl-C4 = WCHECh050004]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_2_length_326252_cov_45.314129	321868	322359	-	hcp2	1-492/492	===============	0/0	100.00	88.01	vfdb	WP_032643420	(hcp2) type VI secretion system protein Hcp [T6SS-2 (VF1396) - Effector delivery system (VFC0086)] [Enterobacter chengduensis strain WCHECl-C4 = WCHECh050004]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_2_length_326252_cov_45.314129	324724	325471	-	tssK2	603-1350/1350	......==/======	2/4	55.26	69.60	vfdb	WP_032643425	(tssK2) type VI secretion system baseplate subunit TssK [T6SS-2 (VF1396) - Effector delivery system (VFC0086)] [Enterobacter chengduensis strain WCHECl-C4 = WCHECh050004]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_303_length_365_cov_1.024306	3	364	+	flgF	100-461/756	.=========.....	0/0	47.88	75.69	vfdb	WP_095907672	(flgF) flagellar basal body rod protein FlgF [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_30_length_73869_cov_44.299260	58473	58936	-	gmhA/lpcA	113-576/585	..=============	0/0	79.32	72.20	vfdb	WP_005694260	(gmhA/lpcA) phosphoheptose isomerase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_32_length_49817_cov_39.165078	4036	5356	+	ibeB	54-1374/1383	========/======	11/22	94.72	69.07	vfdb	WP_000074207	(ibeB) Cu(+)/Ag(+) efflux RND transporter outer membrane channel CusC [Ibes (VF0237) - Invasion (VFC0083)] [Escherichia coli O45:K1:H7 str. S88]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_33_length_48953_cov_38.601215	10422	11839	-	phoQ	28-1442/1464	========/======	3/7	96.52	75.00	vfdb	NP_460200	(phoQ) sensor protein PhoQ [PhoPQ (VF0111) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_33_length_48953_cov_38.601215	11868	12537	-	phoP	4-673/675	===============	0/0	99.26	79.70	vfdb	NP_460201	(phoP) response regulator in two-component regulatory system with PhoQ [PhoPQ (VF0111) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_34_length_34393_cov_52.239859	30274	30737	+	PA2359	145-608/1086	.=======/......	5/10	42.27	66.95	vfdb	NP_251049	(PA2359) transcriptional regulator [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_3_length_324411_cov_49.082717	22928	23470	+	ykgK/ecpR	1-543/543	===============	0/0	100.00	86.19	vfdb	WP_000389022	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_3_length_324411_cov_49.082717	23545	24128	+	yagZ/ecpA	1-584/588	===============	0/0	99.32	89.90	vfdb	WP_000730972	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_3_length_324411_cov_49.082717	24191	24859	+	yagY/ecpB	1-669/669	===============	0/0	100.00	88.19	vfdb	WP_000716386	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_3_length_324411_cov_49.082717	24885	27410	+	yagX/ecpC	1-2526/2526	========/======	2/2	99.96	87.34	vfdb	WP_001131063	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_3_length_324411_cov_49.082717	27400	29043	+	yagW/ecpD	1-1644/1644	===============	0/0	100.00	88.81	vfdb	WP_001265657	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_3_length_324411_cov_49.082717	29012	29722	+	yagV/ecpE	1-711/711	===============	0/0	100.00	84.53	vfdb	WP_001301550	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_3_length_324411_cov_49.082717	134016	134461	+	clpP	19-464/597	========/===...	4/6	74.20	66.37	vfdb	NP_465991	(clpP) ATP-dependent Clp protease proteolytic subunit [ClpP (VF0074) - Stress survival (VFC0282)] [Listeria monocytogenes EGD-e]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_3_length_324411_cov_49.082717	178465	181611	-	acrB	1-3147/3147	===============	0/0	100.00	99.78	vfdb	WP_002892069	(acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_3_length_324411_cov_49.082717	181634	182827	-	acrA	1-1194/1194	===============	0/0	100.00	99.50	vfdb	WP_004177236	(acrA) acriflavine resistance protein A [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_40_length_23686_cov_43.812571	1	208	-	vipA/tssB	2-209/492	=======........	0/0	42.28	99.52	vfdb	WP_004176434	(vipA/tssB) type VI secretion system contractile sheath small subunit VipA [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_43_length_19952_cov_41.632101	13818	15166	-	ibeB	38-1383/1383	========/======	11/25	96.53	71.69	vfdb	WP_000074207	(ibeB) Cu(+)/Ag(+) efflux RND transporter outer membrane channel CusC [Ibes (VF0237) - Invasion (VFC0083)] [Escherichia coli O45:K1:H7 str. S88]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_44_length_18036_cov_37.014088	16928	18036	-	KP1_RS17220	101-1209/1209	.==============	0/0	91.73	99.01	vfdb	WP_014907241	(KP1_RS17220) glycosyltransferase [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_46_length_15180_cov_32.007548	2744	4150	+	gndA	1-1407/1407	===============	0/0	100.00	95.24	vfdb	WP_014907233	(gndA) NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_46_length_15180_cov_32.007548	4393	5559	+	ugd	1-1167/1167	===============	0/0	100.00	97.00	vfdb	WP_004175261	(ugd) UDP-glucose 6-dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_46_length_15180_cov_32.007548	8595	9362	+	rfbA	1-768/768	===============	0/0	100.00	99.09	vfdb	WP_002912373	(rfbA) O-antigen export ABC transporter permease RfbA [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_46_length_15180_cov_32.007548	9362	10102	+	rfbB	1-741/741	===============	0/0	100.00	97.44	vfdb	WP_004175264	(rfbB) O-antigen export ABC transporter ATP-binding protein RfbB [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_46_length_15180_cov_32.007548	10118	12013	+	KP1_RS17240	1-1896/1896	===============	0/0	100.00	98.00	vfdb	WP_015875021	(KP1_RS17240) DUF4422 domain-containing protein [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_46_length_15180_cov_32.007548	12029	13183	+	rfbD	1-1155/1155	===============	0/0	100.00	98.27	vfdb	WP_015875020	(rfbD) UDP-galactopyranose mutase [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_46_length_15180_cov_32.007548	13180	14073	+	KP1_RS17230	1-894/894	===============	0/0	100.00	98.43	vfdb	WP_014907239	(KP1_RS17230) glycosyltransferase [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_46_length_15180_cov_32.007548	14074	15107	+	KP1_RS17225	1-1034/1143	==============.	0/0	90.46	98.94	vfdb	WP_074160401	(KP1_RS17225) glycosyltransferase family 4 protein [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_48_length_14098_cov_45.297197	5049	6781	-	vgrG/tssI	1-1733/2700	==========.....	0/0	64.19	98.38	vfdb	WP_041168969	(vgrG/tssI) type VI secretion system tip protein VgrG [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_48_length_14098_cov_45.297197	6774	9428	-	clpV/tssH	1-2655/2655	===============	0/0	100.00	98.91	vfdb	WP_015874721	(clpV/tssH) type VI secretion system ATPase TssH [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_48_length_14098_cov_45.297197	9693	10184	-	hcp/tssD	1-492/492	===============	0/0	100.00	99.80	vfdb	WP_002902160	(hcp/tssD) type VI secretion system protein Hcp family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_48_length_14098_cov_45.297197	10189	11895	-	ompA	1-1707/1707	===============	0/0	100.00	98.83	vfdb	WP_014907726	(ompA) OmpA family protein [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_48_length_14098_cov_45.297197	11892	12581	-	dotU/tssL	1-690/690	===============	0/0	100.00	99.28	vfdb	WP_004176431	(dotU/tssL) type VI secretion system protein DotU/TssL family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_48_length_14098_cov_45.297197	12578	13921	-	vasE/tssK	1-1344/1344	===============	0/0	100.00	99.18	vfdb	WP_004224345	(vasE/tssK) type VI secretion system baseplate subunit TssK [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_49_length_13744_cov_46.049609	3042	3956	+	rfaD	1-912/927	========/======	6/9	98.06	69.39	vfdb	WP_005632797	(rfaD) ADP-L-glycero-D-mannoheptose-6-epimerase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_49_length_13744_cov_46.049609	3984	4880	+	waaF	1-879/1038	========/====..	19/44	83.43	65.82	vfdb	NP_253699	(waaF) heptosyltransferase I [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_49_length_13744_cov_46.049609	5046	5917	+	waaC	1-869/1068	========/====..	14/21	80.52	66.63	vfdb	NP_253698	(waaC) 3-deoxy-D-manno-octulosonic-acid (KDO) transferase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_4_length_314132_cov_45.902173	29961	30339	-	pilT	380-758/1035	.....===/===...	8/10	36.14	68.75	vfdb	NP_249086	(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_4_length_314132_cov_45.902173	89870	90944	-	rfaE	338-1412/1431	...=====/======	4/10	74.77	66.02	vfdb	WP_005693548	(rfaE) ADP-heptose synthase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_4_length_314132_cov_45.902173	102270	102982	+	ureB	646-1358/1710	.....===/====..	7/14	41.29	65.28	vfdb	WP_000724295	(ureB) urease beta subunit UreB urea amidohydrolase [Urease (VF0050) - Stress survival (VFC0282)] [Helicobacter pylori 26695]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_4_length_314132_cov_45.902173	104694	105031	+	ureG	172-509/600	....=========..	0/0	56.33	68.94	vfdb	WP_000238762	(ureG) urease accessory protein (ureG) [Urease (VF0050) - Stress survival (VFC0282)] [Helicobacter pylori 26695]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_4_length_314132_cov_45.902173	245850	246530	+	rpoN	814-1494/1494	.......=/======	2/2	45.52	68.18	vfdb	NP_253152	(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_4_length_314132_cov_45.902173	269613	270094	+	algW	316-791/1170	...=====/==....	9/20	40.09	67.08	vfdb	NP_253136	(algW) AlgW protein [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_54_length_9408_cov_19.780302	2465	3882	-	vgrG/tssI	293-1722/2700	.=======/=.....	23/46	51.89	69.73	vfdb	WP_041168969	(vgrG/tssI) type VI secretion system tip protein VgrG [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_54_length_9408_cov_19.780302	6750	7445	-	vasE/tssK	639-1337/1344	......==/======	10/19	51.19	66.76	vfdb	WP_004224345	(vasE/tssK) type VI secretion system baseplate subunit TssK [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_557_length_292_cov_1.348837	1	287	+	flgD	384-670/711	........=======	0/0	40.37	74.91	vfdb	WP_095907671	(flgD) flagellar hook assembly protein FlgD [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_55_length_7958_cov_50.073722	2680	3652	+	acrA	141-1125/1194	.=======/======	6/22	81.07	70.20	vfdb	WP_004177236	(acrA) acriflavine resistance protein A [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_55_length_7958_cov_50.073722	3698	6791	+	acrB	1-3097/3147	========/======	7/11	98.19	75.65	vfdb	WP_002892069	(acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_56_length_7920_cov_6.448298	1302	2081	+	wbaP/rfbP	600-1382/1416	.....===/======	11/17	54.59	71.77	vfdb	WP_010869077	(wbaP/rfbP) undecaprenyl-phosphate galactosephosphotransferase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_5_length_268202_cov_44.078288	15340	15857	+	vfr	115-641/645	..======/======	7/19	79.53	69.74	vfdb	NP_249343	(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_6_length_216015_cov_47.462906	84053	84934	+	lpxC	1-882/918	========/======	5/8	95.64	70.77	vfdb	WP_005693459	(lpxC) UDP-3-O-(R-3-hydroxymyristoyl)-N-acetylglucosamine deacetylase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_6_length_216015_cov_47.462906	145545	145939	-	exeG	22-416/432	========/======	2/2	91.20	75.50	vfdb	WP_005308483	(exeG) general secretion pathway protein G [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila ML09-119]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_6_length_216015_cov_47.462906	145976	147011	-	exeF	185-1220/1221	..======/======	10/16	84.19	70.88	vfdb	WP_016349337	(exeF) general secretion pathway protein F [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila ML09-119]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_6_length_216015_cov_47.462906	147510	148501	-	exeE	205-1196/1506	.=======/====..	4/6	65.67	74.87	vfdb	WP_016349336	(exeE) general secretory pathway protein E [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila ML09-119]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_6_length_216015_cov_47.462906	148886	150579	-	exeD	79-1799/2037	========/=====.	28/85	81.74	69.89	vfdb	WP_016349335	(exeD) general secretion pathway protein D [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila ML09-119]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_6_length_216015_cov_47.462906	192470	193074	+	lpxD	361-965/1026	.....==========	0/0	58.97	70.25	vfdb	WP_005693262	(lpxD) UDP-3-O-(3-hydroxymyristoyl) glucosamine N-acyltransferase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_6_length_216015_cov_47.462906	193731	194402	+	lpxA	23-694/789	========/=====.	4/10	84.54	65.58	vfdb	WP_005651701	(lpxA) UDP-N-acetylglucosamine acyltransferase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_6_length_216015_cov_47.462906	211223	211939	-	IlpA	100-810/810	.=======/======	7/20	86.91	69.61	vfdb	WP_011149697	(IlpA) immunogenic lipoprotein A  [IlpA (VF0513) - Adherence (VFC0001)] [Vibrio vulnificus YJ016]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	4656	6275	+	tssM2	1348-2961/3069	......==/======	24/58	51.74	66.89	vfdb	WP_374206935	(tssM2) type VI secretion system protein ImpL [T6SS-2 (VF1396) - Effector delivery system (VFC0086)] [Enterobacter chengduensis strain WCHECl-C4 = WCHECh050004]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	9165	10925	+	tssF	1-1755/1755	========/======	33/74	98.06	70.86	vfdb	WP_004190505	(tssF) type VI secretion system baseplate subunit TssF [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	10889	11472	+	tssG2	1-584/1080	========/......	4/8	53.70	70.07	vfdb	WP_077064462	(tssG2) type VI secretion system baseplate subunit TssG [T6SS-2 (VF1396) - Effector delivery system (VFC0086)] [Enterobacter chengduensis strain WCHECl-C4 = WCHECh050004]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	110153	110857	+	mrkH	1-705/705	===============	0/0	100.00	99.86	vfdb	WP_004152886	(mrkH) transcriptional activator [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	110875	111447	+	mrkI	1-573/573	===============	0/0	100.00	99.48	vfdb	WP_002916079	(mrkI) LuxR family regulatory protein [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	111591	112307	+	mrkJ	1-717/717	===============	0/0	100.00	99.86	vfdb	WP_004149658	(mrkJ) phosphodiesterase [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	112342	112977	-	mrkF	1-636/636	===============	0/0	100.00	99.84	vfdb	WP_002916122	(mrkF) type 3 fimbrial minor pilin subunit MrkF [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	112991	113986	-	mrkD	1-996/996	===============	0/0	100.00	99.80	vfdb	WP_004149659	(mrkD) fimbrial adhesin protein precursor MrkD [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	113977	116463	-	mrkC	1-2487/2487	===============	0/0	100.00	99.60	vfdb	WP_000813718	(mrkC) fimbrial biogenesis outer membrane usher protein mrkC precursor [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	116475	117176	-	mrkB	1-702/702	===============	0/0	100.00	99.86	vfdb	WP_000820818	(mrkB) fimbrial chaperone protein mrkB precursor [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	117272	117880	-	mrkA	1-609/609	===============	0/0	100.00	99.67	vfdb	WP_000756959	(mrkA) type 3 fimbrial major pilin subunit MrkA [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	122545	123150	+	fimB	1-606/606	===============	0/0	100.00	99.34	vfdb	WP_015875142	(fimB) tyrosine recombinase [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	123616	124224	+	fimE	1-609/609	===============	0/0	100.00	99.18	vfdb	WP_002916189	(fimE) tyrosine recombinase [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	124704	125252	+	fimA	1-549/549	===============	0/0	100.00	99.82	vfdb	WP_002916190	(fimA) type 1 major fimbrial subunit precursor [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	125323	125859	+	fimI	1-537/537	===============	0/0	100.00	99.07	vfdb	WP_004174507	(fimI) type 1 pilus biosynthesis fimbrial protein [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569676/contigs.fasta	NODE_7_length_190575_cov_44.026546	125888	126613	+	fimC	1-726/726	===============	0/0	100.00	99.86	vfdb	WP_015875145	(fimC) periplasmic chaperone [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
