#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_3_length_314132_cov_27.448842	269613	270094	+	algW	316-791/1170	...=====/==....	9/20	40.09	67.08	vfdb	NP_253136	(algW) AlgW protein [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_41_length_20910_cov_25.813853	1	208	-	vipA/tssB	2-209/492	=======........	0/0	42.28	99.52	vfdb	WP_004176434	(vipA/tssB) type VI secretion system contractile sheath small subunit VipA [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_43_length_19952_cov_26.297811	13818	15166	-	ibeB	38-1383/1383	========/======	11/25	96.53	71.69	vfdb	WP_000074207	(ibeB) Cu(+)/Ag(+) efflux RND transporter outer membrane channel CusC [Ibes (VF0237) - Invasion (VFC0083)] [Escherichia coli O45:K1:H7 str. S88]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_44_length_18416_cov_23.455150	16928	18136	-	KP1_RS17220	1-1209/1209	===============	0/0	100.00	99.09	vfdb	WP_014907241	(KP1_RS17220) glycosyltransferase [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_48_length_15200_cov_22.202407	2764	4170	+	gndA	1-1407/1407	===============	0/0	100.00	95.24	vfdb	WP_014907233	(gndA) NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_48_length_15200_cov_22.202407	4413	5579	+	ugd	1-1167/1167	===============	0/0	100.00	97.00	vfdb	WP_004175261	(ugd) UDP-glucose 6-dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_48_length_15200_cov_22.202407	8615	9382	+	rfbA	1-768/768	===============	0/0	100.00	99.09	vfdb	WP_002912373	(rfbA) O-antigen export ABC transporter permease RfbA [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_48_length_15200_cov_22.202407	9382	10122	+	rfbB	1-741/741	===============	0/0	100.00	97.44	vfdb	WP_004175264	(rfbB) O-antigen export ABC transporter ATP-binding protein RfbB [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_48_length_15200_cov_22.202407	10138	12033	+	KP1_RS17240	1-1896/1896	===============	0/0	100.00	98.00	vfdb	WP_015875021	(KP1_RS17240) DUF4422 domain-containing protein [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_48_length_15200_cov_22.202407	12049	13203	+	rfbD	1-1155/1155	===============	0/0	100.00	98.27	vfdb	WP_015875020	(rfbD) UDP-galactopyranose mutase [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_48_length_15200_cov_22.202407	13200	14093	+	KP1_RS17230	1-894/894	===============	0/0	100.00	98.43	vfdb	WP_014907239	(KP1_RS17230) glycosyltransferase [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_48_length_15200_cov_22.202407	14094	15127	+	KP1_RS17225	1-1034/1143	==============.	0/0	90.46	98.94	vfdb	WP_074160401	(KP1_RS17225) glycosyltransferase family 4 protein [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_49_length_15128_cov_91.349013	12970	13993	-	waaA	42-1068/1278	========/====..	27/57	78.01	65.28	vfdb	NP_253675	(waaA) lipopolysaccharide core biosynthesis protein WaaP [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_4_length_268206_cov_27.351793	252350	252867	-	vfr	115-641/645	..======/======	7/19	79.53	69.74	vfdb	NP_249343	(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_51_length_13743_cov_90.261379	7828	8699	-	waaC	1-869/1068	========/====..	14/21	80.52	66.63	vfdb	NP_253698	(waaC) 3-deoxy-D-manno-octulosonic-acid (KDO) transferase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_51_length_13743_cov_90.261379	8865	9761	-	waaF	1-879/1038	========/====..	19/44	83.43	65.82	vfdb	NP_253699	(waaF) heptosyltransferase I [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_51_length_13743_cov_90.261379	9789	10703	-	rfaD	1-912/927	========/======	6/9	98.06	69.39	vfdb	WP_005632797	(rfaD) ADP-L-glycero-D-mannoheptose-6-epimerase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_56_length_10616_cov_25.300218	178	1521	+	vasE/tssK	1-1344/1344	===============	0/0	100.00	99.18	vfdb	WP_004224345	(vasE/tssK) type VI secretion system baseplate subunit TssK [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_56_length_10616_cov_25.300218	1518	2207	+	dotU/tssL	1-690/690	===============	0/0	100.00	99.28	vfdb	WP_004176431	(dotU/tssL) type VI secretion system protein DotU/TssL family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_56_length_10616_cov_25.300218	2204	3910	+	ompA	1-1707/1707	===============	0/0	100.00	98.83	vfdb	WP_014907726	(ompA) OmpA family protein [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_56_length_10616_cov_25.300218	3915	4406	+	hcp/tssD	1-492/492	===============	0/0	100.00	99.80	vfdb	WP_002902160	(hcp/tssD) type VI secretion system protein Hcp family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_56_length_10616_cov_25.300218	4671	7325	+	clpV/tssH	1-2655/2655	===============	0/0	100.00	98.91	vfdb	WP_015874721	(clpV/tssH) type VI secretion system ATPase TssH [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_56_length_10616_cov_25.300218	7318	9050	+	vgrG/tssI	1-1733/2700	==========.....	0/0	64.19	98.38	vfdb	WP_041168969	(vgrG/tssI) type VI secretion system tip protein VgrG [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_58_length_7957_cov_28.811294	1168	4261	-	acrB	1-3097/3147	========/======	7/11	98.19	75.65	vfdb	WP_002892069	(acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_58_length_7957_cov_28.811294	4307	5279	-	acrA	141-1125/1194	.=======/======	6/22	81.07	70.20	vfdb	WP_004177236	(acrA) acriflavine resistance protein A [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_5_length_214706_cov_26.740818	2876	3592	+	IlpA	100-810/810	.=======/======	7/20	86.91	69.61	vfdb	WP_011149697	(IlpA) immunogenic lipoprotein A  [IlpA (VF0513) - Adherence (VFC0001)] [Vibrio vulnificus YJ016]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_5_length_214706_cov_26.740818	20413	21084	-	lpxA	23-694/789	========/=====.	4/10	84.54	65.58	vfdb	WP_005651701	(lpxA) UDP-N-acetylglucosamine acyltransferase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_5_length_214706_cov_26.740818	21741	22345	-	lpxD	361-965/1026	.....==========	0/0	58.97	70.25	vfdb	WP_005693262	(lpxD) UDP-3-O-(3-hydroxymyristoyl) glucosamine N-acyltransferase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_5_length_214706_cov_26.740818	64236	65929	+	exeD	79-1799/2037	========/=====.	28/85	81.74	69.89	vfdb	WP_016349335	(exeD) general secretion pathway protein D [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila ML09-119]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_5_length_214706_cov_26.740818	66314	67305	+	exeE	205-1196/1506	.=======/====..	4/6	65.67	74.87	vfdb	WP_016349336	(exeE) general secretory pathway protein E [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila ML09-119]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_5_length_214706_cov_26.740818	67804	68839	+	exeF	185-1220/1221	..======/======	10/16	84.19	70.88	vfdb	WP_016349337	(exeF) general secretion pathway protein F [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila ML09-119]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_5_length_214706_cov_26.740818	68876	69270	+	exeG	22-416/432	========/======	2/2	91.20	75.50	vfdb	WP_005308483	(exeG) general secretion pathway protein G [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila ML09-119]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_5_length_214706_cov_26.740818	129881	130762	-	lpxC	1-882/918	========/======	5/8	95.64	70.77	vfdb	WP_005693459	(lpxC) UDP-3-O-(R-3-hydroxymyristoyl)-N-acetylglucosamine deacetylase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_63_length_4224_cov_11.200627	1302	2081	+	wbaP/rfbP	600-1382/1416	.....===/======	11/17	54.59	71.77	vfdb	WP_010869077	(wbaP/rfbP) undecaprenyl-phosphate galactosephosphotransferase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_69_length_2786_cov_9.970100	67	1007	-	clfA	1675-2615/2841	......../=====.	8/48	32.28	74.20	vfdb	WP_001056172	(clfA) Clumping factor A fibrinogen-binding protein [Clumping factor (VF0004) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MW2]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_69_length_2786_cov_9.970100	691	1661	-	clfA	1675-2633/2841	......../=====.	3/14	33.72	74.90	vfdb	WP_001056172	(clfA) Clumping factor A fibrinogen-binding protein [Clumping factor (VF0004) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MW2]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_69_length_2786_cov_9.970100	1639	2591	-	clfA	1675-2615/2841	......../=====.	4/24	32.91	73.93	vfdb	WP_001056172	(clfA) Clumping factor A fibrinogen-binding protein [Clumping factor (VF0004) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MW2]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_6_length_207577_cov_26.036371	4839	5381	+	ykgK/ecpR	1-543/543	===============	0/0	100.00	86.19	vfdb	WP_000389022	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_6_length_207577_cov_26.036371	5456	6039	+	yagZ/ecpA	1-584/588	===============	0/0	99.32	89.90	vfdb	WP_000730972	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_6_length_207577_cov_26.036371	6102	6770	+	yagY/ecpB	1-669/669	===============	0/0	100.00	88.19	vfdb	WP_000716386	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_6_length_207577_cov_26.036371	6796	9321	+	yagX/ecpC	1-2526/2526	========/======	2/2	99.96	87.34	vfdb	WP_001131063	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_6_length_207577_cov_26.036371	9311	10954	+	yagW/ecpD	1-1644/1644	===============	0/0	100.00	88.81	vfdb	WP_001265657	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_6_length_207577_cov_26.036371	10923	11633	+	yagV/ecpE	1-711/711	===============	0/0	100.00	84.53	vfdb	WP_001301550	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_6_length_207577_cov_26.036371	115927	116372	+	clpP	19-464/597	========/===...	4/6	74.20	66.37	vfdb	NP_465991	(clpP) ATP-dependent Clp protease proteolytic subunit [ClpP (VF0074) - Stress survival (VFC0282)] [Listeria monocytogenes EGD-e]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_6_length_207577_cov_26.036371	160376	163522	-	acrB	1-3147/3147	===============	0/0	100.00	99.78	vfdb	WP_002892069	(acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_6_length_207577_cov_26.036371	163545	164738	-	acrA	1-1194/1194	===============	0/0	100.00	99.50	vfdb	WP_004177236	(acrA) acriflavine resistance protein A [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_7_length_204286_cov_28.421754	67692	68727	-	mgtB	1618-2653/2727	......../======	6/10	37.81	67.53	vfdb	NP_462662	(mgtB) Mg2+ transport protein [MgtB (VF0106) - Nutritional/Metabolic factor (VFC0272)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_7_length_204286_cov_28.421754	191953	193578	-	htpB	22-1650/1650	========/======	9/17	98.12	69.68	vfdb	WP_197535493	(htpB) Hsp60 60K heat shock protein HtpB [Hsp60 (VF0159) - Adherence (VFC0001)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_80_length_1124_cov_44.926457	1	722	-	vipB/tssC	1-722/1545	========.......	0/0	46.73	99.31	vfdb	WP_014907727	(vipB/tssC) type VI secretion system contractile sheath large subunit VipB [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_80_length_1124_cov_44.926457	765	1124	-	vipA/tssB	133-492/492	....===========	0/0	73.17	99.17	vfdb	WP_004176434	(vipA/tssB) type VI secretion system contractile sheath small subunit VipA [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_82_length_1037_cov_68.602083	14	1037	+	tufA	119-1142/1185	.=======/======	4/6	86.16	71.96	vfdb	WP_003028672	(tufA) elongation factor Tu [EF-Tu (VF0460) - Adherence (VFC0001)] [Francisella tularensis subsp. tularensis SCHU S4]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	1968	2663	+	vasE/tssK	639-1337/1344	......==/======	10/19	51.19	66.76	vfdb	WP_004224345	(vasE/tssK) type VI secretion system baseplate subunit TssK [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	5531	6948	+	vgrG/tssI	293-1722/2700	.=======/=.....	23/46	51.89	69.73	vfdb	WP_041168969	(vgrG/tssI) type VI secretion system tip protein VgrG [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	13918	15537	+	tssM2	1348-2961/3069	......==/======	24/58	51.74	66.89	vfdb	WP_374206935	(tssM2) type VI secretion system protein ImpL [T6SS-2 (VF1396) - Effector delivery system (VFC0086)] [Enterobacter chengduensis strain WCHECl-C4 = WCHECh050004]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	18427	20187	+	tssF	1-1755/1755	========/======	33/74	98.06	70.86	vfdb	WP_004190505	(tssF) type VI secretion system baseplate subunit TssF [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	20151	20734	+	tssG2	1-584/1080	========/......	4/8	53.70	70.07	vfdb	WP_077064462	(tssG2) type VI secretion system baseplate subunit TssG [T6SS-2 (VF1396) - Effector delivery system (VFC0086)] [Enterobacter chengduensis strain WCHECl-C4 = WCHECh050004]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	119415	120119	+	mrkH	1-705/705	===============	0/0	100.00	99.86	vfdb	WP_004152886	(mrkH) transcriptional activator [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	120137	120709	+	mrkI	1-573/573	===============	0/0	100.00	99.48	vfdb	WP_002916079	(mrkI) LuxR family regulatory protein [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	120853	121569	+	mrkJ	1-717/717	===============	0/0	100.00	99.86	vfdb	WP_004149658	(mrkJ) phosphodiesterase [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	121604	122239	-	mrkF	1-636/636	===============	0/0	100.00	99.84	vfdb	WP_002916122	(mrkF) type 3 fimbrial minor pilin subunit MrkF [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	122253	123248	-	mrkD	1-996/996	===============	0/0	100.00	99.80	vfdb	WP_004149659	(mrkD) fimbrial adhesin protein precursor MrkD [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	123239	125725	-	mrkC	1-2487/2487	===============	0/0	100.00	99.60	vfdb	WP_000813718	(mrkC) fimbrial biogenesis outer membrane usher protein mrkC precursor [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	125737	126438	-	mrkB	1-702/702	===============	0/0	100.00	99.86	vfdb	WP_000820818	(mrkB) fimbrial chaperone protein mrkB precursor [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	126534	127142	-	mrkA	1-609/609	===============	0/0	100.00	99.67	vfdb	WP_000756959	(mrkA) type 3 fimbrial major pilin subunit MrkA [Type 3 fimbriae (VF0567) - Biofilm (VFC0271)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	131807	132412	+	fimB	1-606/606	===============	0/0	100.00	99.34	vfdb	WP_015875142	(fimB) tyrosine recombinase [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	132878	133486	+	fimE	1-609/609	===============	0/0	100.00	99.18	vfdb	WP_002916189	(fimE) tyrosine recombinase [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	133966	134514	+	fimA	1-549/549	===============	0/0	100.00	99.82	vfdb	WP_002916190	(fimA) type 1 major fimbrial subunit precursor [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	134585	135121	+	fimI	1-537/537	===============	0/0	100.00	99.07	vfdb	WP_004174507	(fimI) type 1 pilus biosynthesis fimbrial protein [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	135150	135875	+	fimC	1-726/726	===============	0/0	100.00	99.86	vfdb	WP_015875145	(fimC) periplasmic chaperone [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	135957	138569	+	fimD	1-2613/2613	===============	0/0	100.00	99.39	vfdb	WP_009308599	(fimD) outer membrane usher protein  [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	138580	139107	+	fimF	1-528/528	===============	0/0	100.00	98.86	vfdb	WP_014906962	(fimF) type 1 fimbrial minor component [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	139135	139620	+	fimG	1-486/486	===============	0/0	100.00	99.38	vfdb	WP_014906961	(fimG) type 1 fimbrial minor component [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	139638	140543	+	fimH	1-906/906	===============	0/0	100.00	99.23	vfdb	WP_041937815	(fimH) type 1 fimbrial adhesin precursor [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/lyn-zihumo/kpneumoniae/assembly/ERR3569677/contigs.fasta	NODE_8_length_199837_cov_26.944523	140540	141952	+	fimK	1-1413/1413	===============	0/0	100.00	99.29	vfdb	WP_014906959	(fimK) transcriptional regulator [Type I fimbriae (VF0566) - Adherence (VFC0001)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
